trip_id,pickup_datetime,dropoff_datetime,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,passenger_count,trip_distance,fare_amount
188,2025-01-01 15:35:00,2025-01-01 15:45:00,40.63877654841398,-74.06003874329615,40.63833959565733,-73.95393418298353,5.0,7.83,55.61
189,2025-01-01 15:40:00,2025-01-01 15:50:00,40.63159204003772,-74.00393221341862,40.67964456963058,-73.91476812079016,5.0,11.05,101.95
190,2025-01-01 15:45:00,2025-01-01 15:55:00,40.782546396611565,-74.00045602262631,40.66024181151674,-73.97758939246935,5.0,15.69,78.54
191,2025-01-01 15:50:00,2025-01-01 16:00:00,40.78618328603917,-74.01928915299604,40.75059105881178,-74.06429548605553,0.0,6.73,50.09
192,2025-01-01 15:55:00,2025-01-01 16:05:00,40.69102403933587,-73.86521241086005,40.75116999685428,-74.00111124363134,2.0,11.16,62.59
193,2025-01-01 16:00:00,2025-01-01 16:10:00,40.680840633943205,-74.02063657297238,40.72801470771668,-73.91052872589547,6.0,16.29,67.25
194,2025-01-01 16:05:00,2025-01-01 16:15:00,40.773072214612114,-73.97751174203161,40.63661753843926,-74.01554503509426,4.0,20.65,29.46
195,2025-01-01 16:10:00,2025-01-01 16:20:00,40.64464771589783,-74.03831505601096,40.69509326113933,-73.99297637474123,1.0,5.83,93.72
196,2025-01-01 16:15:00,2025-01-01 16:25:00,,-73.97361260040003,40.632640384411,-73.98797201980004,5.0,20.04,57.66
197,2025-01-01 16:20:00,2025-01-01 16:30:00,40.732166339734455,-73.9564606201574,40.69263533070245,-74.07729314795834,0.0,23.49,77.63
198,2025-01-01 16:25:00,2025-01-01 16:35:00,40.68026974385703,-74.02939820183731,40.732371058361466,-73.95010266436898,2.0,10.36,6.73
199,2025-01-01 16:30:00,2025-01-01 16:40:00,40.699743906664,-74.00273509076092,40.74960521614576,-73.95731191252517,5.0,13.89,15.97
200,2025-01-01 16:35:00,2025-01-01 16:45:00,40.691827855073775,-74.04476398849454,40.72364223899295,-74.09967701989265,5.0,0.45,71.98
201,2025-01-01 16:40:00,2025-01-01 16:50:00,40.71687872743995,-74.0572201906025,40.76292357820071,-74.06653258091845,3.0,17.81,90.08
202,2025-01-01 16:45:00,2025-01-01 16:55:00,40.77037409306569,-73.94816022837499,40.71298781934688,-74.04848500625678,1.0,21.83,40.53
203,2025-01-01 16:50:00,2025-01-01 17:00:00,40.70452924534509,-74.02770004729419,40.68832198639949,-73.96258253768706,3.0,0.7,113.65
204,2025-01-01 16:55:00,2025-01-01 17:05:00,40.73219693966384,-74.1206806164254,40.74368302548498,-74.03755560350862,1.0,21.12,102.37
205,2025-01-01 17:00:00,2025-01-01 17:10:00,40.59749139494845,-73.91173219217532,40.74532380500884,-73.97993244503722,6.0,3.9,64.37
206,2025-01-01 17:05:00,2025-01-01 17:15:00,40.69756407990349,-74.04010476615314,40.67379141508382,-74.0090887497667,6.0,21.08,77.87
207,2025-01-01 17:10:00,2025-01-01 17:20:00,40.65783848648536,-74.0123186521874,40.718949112928506,-73.99644141235085,5.0,13.64,72.4
208,2025-01-01 17:15:00,2025-01-01 17:25:00,40.63905934697882,-73.91795467472528,40.68528433128317,-73.9752032285209,2.0,9.38,38.76
209,2025-01-01 17:20:00,2025-01-01 17:30:00,40.656092381653565,-74.00708710470938,40.59957025988998,-73.98638329392995,1.0,23.54,10.33
210,2025-01-01 17:25:00,2025-01-01 17:35:00,40.68329382796496,-74.0081668301101,40.72200532460567,-74.00094859377836,0.0,15.39,97.13
211,2025-01-01 17:30:00,2025-01-01 17:40:00,40.7457951271178,-74.06140865222753,40.63527389091048,-73.98364597853495,2.0,1.16,56.89
212,2025-01-01 17:35:00,2025-01-01 17:45:00,40.63368036411303,-74.08174168498138,40.71641121046669,-73.98915139614058,5.0,19.2,101.5
213,2025-01-01 17:40:00,2025-01-01 17:50:00,40.701531574629726,-74.0083193132298,40.62323468489194,-74.01048334856473,2.0,4.72,46.82
214,2025-01-01 17:45:00,2025-01-01 17:55:00,40.67579152833332,-73.98185951129625,40.664016646148966,-74.02156177025532,5.0,23.1,4.67
215,2025-01-01 17:50:00,2025-01-01 18:00:00,40.68361634528191,-73.98472372958946,40.67832005991322,-73.90597785909857,1.0,4.33,17.85
216,2025-01-01 17:55:00,2025-01-01 18:05:00,40.75013789126523,-74.02406305402346,40.76008623851557,-74.02213524459313,5.0,12.29,21.4
217,2025-01-01 18:00:00,2025-01-01 18:10:00,40.7269057718502,-73.99898711003266,40.67332424700071,-73.93165025028198,0.0,13.16,88.52
218,2025-01-01 18:05:00,2025-01-01 18:15:00,40.76686990537214,-74.0918604997664,40.64625145231957,-74.03425645733341,2.0,14.18,6.75
219,2025-01-01 18:10:00,2025-01-01 18:20:00,40.69227471603751,-73.97699164896522,40.718217254099685,-73.95949127425126,1.0,13.43,98.86
220,2025-01-01 18:15:00,2025-01-01 18:25:00,40.66520286941647,-73.9919297077615,40.68915132056331,-73.91081208850107,4.0,11.09,83.81
221,2025-01-01 18:20:00,2025-01-01 18:30:00,40.68880705915598,-73.90131695529085,40.73952802803247,-74.01687532434387,1.0,17.88,40.83
222,2025-01-01 18:25:00,2025-01-01 18:35:00,40.712124839563565,-73.99962601767855,40.649406002541774,-74.03336960778718,0.0,4.06,64.07
223,2025-01-01 18:30:00,2025-01-01 18:40:00,40.70882866792269,-74.04713346760731,40.71054269410699,-74.02146148103394,2.0,19.72,112.06
224,2025-01-01 18:35:00,2025-01-01 18:45:00,40.645780596388335,-74.00253615670444,40.82347833983636,-74.00096838173265,0.0,1.13,11.16
225,2025-01-01 18:40:00,2025-01-01 18:50:00,40.70452448908139,-74.01638999000079,40.68803605204828,-73.98390643307873,2.0,21.08,45.51
226,2025-01-01 18:45:00,2025-01-01 18:55:00,40.71141141650695,-73.97826460656148,40.70933652048503,-74.00199985948151,1.0,18.8,48.75
227,2025-01-01 18:50:00,2025-01-01 19:00:00,40.8258737018767,-73.99865539691375,40.61694798709812,-74.02099922798007,6.0,19.93,115.69
228,2025-01-01 18:55:00,2025-01-01 19:05:00,40.79384223056409,-74.06299733505263,40.65735103560039,-73.9022729071095,3.0,7.56,117.1
229,2025-01-01 19:00:00,2025-01-01 19:10:00,40.65733783247206,-74.0817871644097,40.72298603510214,-74.01002194127263,3.0,21.27,101.44
230,2025-01-01 19:05:00,2025-01-01 19:15:00,40.68563083192255,-73.98685458986834,40.68350511287489,-74.03100506885697,4.0,17.34,47.69
231,2025-01-01 19:10:00,2025-01-01 19:20:00,40.62682789990815,-73.93084427294654,40.73072164803004,-73.95847444162098,0.0,24.22,107.06
232,2025-01-01 19:15:00,2025-01-01 19:25:00,40.67046464930183,-73.99603260579741,40.72124693428983,-73.95767821002532,0.0,0.7,59.64
233,2025-01-01 19:20:00,2025-01-01 19:30:00,40.71578025017952,-73.95933513230399,40.63409852820612,-73.9293755311546,1.0,19.8,78.35
234,2025-01-01 19:25:00,2025-01-01 19:35:00,40.76029268104441,-73.94935954228983,40.75076531413124,-73.90360681204753,6.0,15.66,111.56
235,2025-01-01 19:30:00,2025-01-01 19:40:00,40.66354580811282,-73.98666040771026,40.63786575282888,-73.98268639898806,5.0,24.73,32.02
236,2025-01-01 19:35:00,2025-01-01 19:45:00,40.66729267799661,-74.04072457439307,40.661753904709634,-74.01441271227716,6.0,11.19,103.71
237,2025-01-01 19:40:00,2025-01-01 19:50:00,40.59263554851307,-73.99023459574772,40.71147424577672,-74.09511185335195,5.0,7.14,49.71
238,2025-01-01 19:45:00,2025-01-01 19:55:00,40.69186670397276,-73.93964635561997,40.77835115040033,-74.04689257091741,0.0,22.02,104.93
239,2025-01-01 19:50:00,2025-01-01 20:00:00,40.646879279407024,-73.97350547252,40.649806182393625,-73.98957191158335,1.0,8.28,67.17
240,2025-01-01 19:55:00,2025-01-01 20:05:00,40.6735280286317,-73.96258773285857,40.70738422267098,-74.05904709232846,5.0,17.63,31.93
241,2025-01-01 20:00:00,2025-01-01 20:10:00,40.656156961091625,-74.0231273120846,40.70780102344152,-74.07925608773458,3.0,8.43,92.57
242,2025-01-01 20:05:00,2025-01-01 20:15:00,40.695286872287376,-74.01011768798728,40.73286799888862,-73.99670860525242,4.0,23.65,16.47
243,2025-01-01 20:10:00,2025-01-01 20:20:00,40.61211358043217,-74.00593636554501,40.75920152748396,-73.96116203904621,1.0,13.25,19.77
244,2025-01-01 20:15:00,2025-01-01 20:25:00,40.62664773773045,-74.00256690012684,40.67979623679991,-74.01232390229445,3.0,8.13,20.34
245,2025-01-01 20:20:00,2025-01-01 20:30:00,40.80646235560142,-73.94160208419939,40.75059246206315,-73.95516061986365,6.0,20.6,101.32
246,2025-01-01 20:25:00,2025-01-01 20:35:00,40.6356288709363,-74.1173586864169,40.76651608594132,-73.9691708518038,3.0,1.75,104.94
247,2025-01-01 20:30:00,2025-01-01 20:40:00,40.64516072107727,-73.99847308477091,40.78919795894358,-73.94253833434507,4.0,2.53,69.99
248,2025-01-01 20:35:00,2025-01-01 20:45:00,40.79184567641607,-74.00397481878474,40.72509616498608,-73.89132807708022,5.0,20.95,35.69
249,2025-01-01 20:40:00,2025-01-01 20:50:00,40.84525335846202,-74.06857505707221,40.70787184551764,-73.86929866796655,6.0,8.22,49.12
250,2025-01-01 20:45:00,2025-01-01 20:55:00,40.641421668558735,-73.96641163917063,40.67627077631926,-73.96341644417478,1.0,4.58,24.48
251,2025-01-01 20:50:00,2025-01-01 21:00:00,40.6815875521606,-74.03622500959725,40.62705066339253,-74.02299250949544,6.0,14.76,3.45
252,2025-01-01 20:55:00,2025-01-01 21:05:00,40.71707777754703,-74.01785163246765,40.68610232336708,-73.99690820567392,4.0,6.51,101.24
253,2025-01-01 21:00:00,2025-01-01 21:10:00,40.78643488222029,-73.9075609046123,40.70561688681133,-73.92133727074363,5.0,24.68,25.77
254,2025-01-01 21:05:00,2025-01-01 21:15:00,40.65065714607859,-73.94950131752304,40.69452538487836,-74.04466124776462,1.0,20.55,12.25
255,2025-01-01 21:10:00,2025-01-01 21:20:00,40.6877361077029,-73.97127565304274,40.72988589964074,-73.92761694516787,0.0,22.25,18.42
256,2025-01-01 21:15:00,2025-01-01 21:25:00,40.73886687880309,-73.98096115326778,40.62729133627968,-74.00849620299589,0.0,20.87,111.35
257,2025-01-01 21:20:00,2025-01-01 21:30:00,40.721738303723335,-74.00823400112226,40.69090128648551,-73.98864370242605,2.0,22.17,45.5
258,2025-01-01 21:25:00,2025-01-01 21:35:00,40.681192196438495,-73.9000311367315,40.79973847545652,-74.040384378088,3.0,8.58,78.83
259,2025-01-01 21:30:00,2025-01-01 21:40:00,40.6933088517742,-73.95989161842799,40.74977993797511,-74.06618626012957,2.0,16.9,6.66
260,2025-01-01 21:35:00,2025-01-01 21:45:00,40.631255209581504,-74.03747749569827,40.73080950646064,-74.01394180037806,1.0,22.69,64.91
261,2025-01-01 21:40:00,2025-01-01 21:50:00,40.68809131280127,-74.07000511391088,40.71953411875113,-73.93484941528322,5.0,17.21,90.36
262,2025-01-01 21:45:00,2025-01-01 21:55:00,40.68668062549956,-73.97165809990054,40.68172840713007,-74.03509802801425,3.0,24.93,10.67
263,2025-01-01 21:50:00,2025-01-01 22:00:00,40.71160849448132,-74.00279345649392,40.612296487412166,-73.91937394199897,4.0,21.67,37.97
264,2025-01-01 21:55:00,2025-01-01 22:05:00,40.67223363905905,-74.07144690834731,40.72285642952061,-74.02864366906326,4.0,1.96,40.68
265,2025-01-01 22:00:00,2025-01-01 22:10:00,40.72357692612726,-73.97857069171442,40.57757858418552,-74.05341135781906,5.0,12.64,106.81
266,2025-01-01 22:05:00,2025-01-01 22:15:00,40.750635790891,-74.01345135801557,40.68372220686936,-73.98731814757095,1.0,7.03,80.82
267,2025-01-01 22:10:00,2025-01-01 22:20:00,40.70777146638343,-73.97346675372363,40.69981704052488,-73.9660464006103,6.0,21.9,104.25
268,2025-01-01 22:15:00,2025-01-01 22:25:00,40.717587820419965,-73.97791298927095,40.677640478229655,-73.99059560417398,6.0,23.44,46.94
269,2025-01-01 22:20:00,2025-01-01 22:30:00,40.702657767378895,-74.0304132010772,40.808569153006765,-73.9924523302204,2.0,14.25,72.16
270,2025-01-01 22:25:00,2025-01-01 22:35:00,40.70000421965457,-73.96835776177879,40.79121713925501,-73.91985198945294,2.0,1.64,63.58
271,2025-01-01 22:30:00,2025-01-01 22:40:00,40.663922098322864,-74.02489525413175,40.75164058668384,-73.99525427262539,1.0,8.8,35.3
272,2025-01-01 22:35:00,2025-01-01 22:45:00,40.71582471308367,-74.02164409365905,40.65373366169639,-74.02352033927045,4.0,4.88,52.42
273,2025-01-01 22:40:00,2025-01-01 22:50:00,40.69513567007933,-74.02661357033107,40.79607076634827,-74.05664847716248,2.0,13.33,31.66
274,2025-01-01 22:45:00,2025-01-01 22:55:00,40.80465841544653,-73.94345127860969,40.73094845694119,-73.93631821552849,1.0,24.62,4.89
275,2025-01-01 22:50:00,2025-01-01 23:00:00,40.77866774512376,-74.01402861940272,40.652901017012354,-74.0212839011547,4.0,8.71,116.28
276,2025-01-01 22:55:00,2025-01-01 23:05:00,40.71929232762783,-73.93137784097179,40.701635845564816,-74.01640514941434,1.0,18.4,115.09
277,2025-01-01 23:00:00,2025-01-01 23:10:00,40.66184713951527,-73.91082575649065,40.74792874267691,-73.94740602974653,0.0,20.81,99.43
278,2025-01-01 23:05:00,2025-01-01 23:15:00,40.64437942640083,-74.03693595684273,40.67005605796789,-73.89729261026113,6.0,20.79,23.42
279,2025-01-01 23:10:00,2025-01-01 23:20:00,40.75955714765445,-74.14604976573484,40.70702662773364,-73.98743340430846,0.0,3.91,5.36
280,2025-01-01 23:15:00,2025-01-01 23:25:00,40.71313746125736,-73.94777452283644,40.71582381885901,-74.00684991365323,6.0,6.09,25.93
281,2025-01-01 23:20:00,2025-01-01 23:30:00,40.72400717016959,-74.017098594868,40.644957289923006,-74.00028262375865,4.0,5.74,104.97
282,2025-01-01 23:25:00,2025-01-01 23:35:00,40.612770700651296,-74.0433093206566,40.68649535761211,-74.02277691423683,2.0,7.57,20.92
283,2025-01-01 23:30:00,2025-01-01 23:40:00,40.74637192407791,-74.02943590530765,40.648726871247845,-74.01779236828342,3.0,1.36,30.32
284,2025-01-01 23:35:00,2025-01-01 23:45:00,40.72272101691072,-74.0207406910683,40.74343340078534,-74.01752446153482,2.0,13.58,83.88
285,2025-01-01 23:40:00,2025-01-01 23:50:00,40.64447846577928,-73.93514034546531,40.65459722872114,-73.95446359609979,2.0,18.58,58.86
286,2025-01-01 23:45:00,2025-01-01 23:55:00,40.676423759627504,-73.99200443803413,40.714590185206575,-74.00440852962836,4.0,6.67,79.52
287,2025-01-01 23:50:00,2025-01-02 00:00:00,40.71318586021783,-73.93582006849459,40.63049220908032,-73.93203437936953,6.0,16.07,68.88
288,2025-01-01 23:55:00,2025-01-02 00:05:00,40.70262333991781,-73.97528899403608,40.64332815584294,-74.00581385799973,1.0,13.73,69.98
289,2025-01-02 00:00:00,2025-01-02 00:10:00,40.68539144070982,-74.01546153619752,40.64090593954147,-74.01835145754713,3.0,2.66,105.11
290,2025-01-02 00:05:00,2025-01-02 00:15:00,40.69482558659671,-74.01951786016046,40.685521242306,-73.93610624979468,6.0,6.15,28.48
291,2025-01-02 00:10:00,2025-01-02 00:20:00,40.68740113108966,-73.97191956246252,40.70901908099852,-73.99892249901869,0.0,6.19,19.29
292,2025-01-02 00:15:00,2025-01-02 00:25:00,40.707628125605126,-73.95897871853336,40.71823776475959,-74.00632171335481,0.0,12.32,50.37
293,2025-01-02 00:20:00,2025-01-02 00:30:00,40.77357459864966,-73.95016036571495,40.61138824341449,-73.9983219678592,4.0,15.77,65.55
294,2025-01-02 00:25:00,2025-01-02 00:35:00,40.57166707795344,-74.01307692556878,40.69156803079852,-73.92666752434108,0.0,7.67,60.38
295,2025-01-02 00:30:00,2025-01-02 00:40:00,40.68815748677452,-73.99123970717977,40.6624713945145,-73.98469611341064,6.0,3.35,66.16
296,2025-01-02 00:35:00,2025-01-02 00:45:00,40.70882562106863,-73.97079797953724,40.72670892463852,-73.93752580055383,0.0,6.88,59.88
297,2025-01-02 00:40:00,2025-01-02 00:50:00,40.71479969948436,-74.01919825129684,40.68661818344604,-74.01173122010795,5.0,1.2,63.59
298,2025-01-02 00:45:00,2025-01-02 00:55:00,40.68140427093394,-74.05674700169014,40.69595844971908,-73.94552980463857,2.0,18.77,112.03
299,2025-01-02 00:50:00,2025-01-02 01:00:00,40.61216391087607,-74.04031355333511,40.66275255307485,-73.98811575817885,6.0,17.54,8.84
300,2025-01-02 00:55:00,2025-01-02 01:05:00,40.71639977418571,-74.01205177212739,40.78623238547953,-73.95587121690097,6.0,16.83,113.17
301,2025-01-02 01:00:00,2025-01-02 01:10:00,40.78636751070821,-73.96688964303898,40.63582102883834,-73.951667688166,5.0,15.52,71.7
302,2025-01-02 01:05:00,2025-01-02 01:15:00,40.62330692975419,-73.9370511252214,40.68001330048056,-74.047080976452,4.0,7.58,8.6
303,2025-01-02 01:10:00,2025-01-02 01:20:00,40.743191400684914,-74.06780236043673,40.70537992266365,-73.9964021196808,1.0,3.06,9.25
304,2025-01-02 01:15:00,2025-01-02 01:25:00,40.68357373884386,-74.0298672506965,40.68743197688924,-73.95214010237247,0.0,15.06,69.87
305,2025-01-02 01:20:00,2025-01-02 01:30:00,40.69693378270856,-74.01789312485316,40.66180320086466,-73.94417573151314,1.0,18.37,83.62
306,2025-01-02 01:25:00,2025-01-02 01:35:00,40.647355074464805,-73.96026414838467,40.60941582317943,-73.93732827616037,0.0,20.31,63.87
307,2025-01-02 01:30:00,2025-01-02 01:40:00,40.68327719138221,-74.02640552676942,40.66542455245541,-73.99476361374488,5.0,18.22,55.52
308,2025-01-02 01:35:00,2025-01-02 01:45:00,40.76500222973496,-74.02148661674737,40.65203075792494,-73.92298952294352,2.0,16.53,35.42
309,2025-01-02 01:40:00,2025-01-02 01:50:00,40.72913276209939,-74.07059962885751,40.78396122963566,-74.03286032848078,3.0,20.64,73.97
310,2025-01-02 01:45:00,2025-01-02 01:55:00,40.7866155802705,-73.97582963420133,40.8132347964299,-74.07473825848456,4.0,19.09,108.02
311,2025-01-02 01:50:00,2025-01-02 02:00:00,40.75887059444889,-74.00806995372983,40.69746041610022,-74.01388054469261,4.0,23.63,52.42
312,2025-01-02 01:55:00,2025-01-02 02:05:00,40.721954333946485,-74.03270225174899,40.629762172985046,-73.94020788578268,4.0,0.35,84.4
313,2025-01-02 02:00:00,2025-01-02 02:10:00,40.7871967263084,-74.0129756612241,40.73690220528562,-74.05431035855625,5.0,3.84,5.03
314,2025-01-02 02:05:00,2025-01-02 02:15:00,40.72194965793692,-73.94365022490344,40.65094617543411,-74.07349290064388,0.0,14.58,55.64
315,2025-01-02 02:10:00,2025-01-02 02:20:00,40.741399408839854,-74.05024434541599,40.67254144732027,-74.0860254493939,1.0,10.15,92.12
316,2025-01-02 02:15:00,2025-01-02 02:25:00,40.68517145232327,-74.04208298155518,40.66855752194084,-73.96320278579041,5.0,8.64,101.5
317,2025-01-02 02:20:00,2025-01-02 02:30:00,40.70332729079296,-73.93738737762672,40.6749747169898,-74.07238023626405,5.0,18.7,65.84
318,2025-01-02 02:25:00,2025-01-02 02:35:00,40.665128808834986,-73.99621125859906,40.682263987425465,-73.97254848369916,4.0,13.48,69.28
319,2025-01-02 02:30:00,2025-01-02 02:40:00,40.74947919672975,-73.9665122951644,40.63432490253354,-74.01640432918201,6.0,13.26,19.2
320,2025-01-02 02:35:00,2025-01-02 02:45:00,40.64108481884426,-73.97991240449971,40.664899316917015,-74.03852990918239,6.0,1.44,37.57
321,2025-01-02 02:40:00,2025-01-02 02:50:00,40.73911751712089,-74.0017667276147,40.75099721239317,-74.0499361162712,0.0,11.64,81.09
322,2025-01-02 02:45:00,2025-01-02 02:55:00,40.690467447124746,-74.01741495595743,40.6983221529813,-73.98968545796615,3.0,15.28,92.72
323,2025-01-02 02:50:00,2025-01-02 03:00:00,40.758562354673366,-73.95842209887581,40.70626569207444,-74.03770789071238,6.0,7.15,12.58
324,2025-01-02 02:55:00,2025-01-02 03:05:00,40.737543449436565,-73.94188317160945,40.58838759348244,-74.0002486404847,2.0,6.13,115.43
325,2025-01-02 03:00:00,2025-01-02 03:10:00,40.79103230788234,-73.9457905826492,40.74738918292619,-73.97992968066134,0.0,13.86,114.57
326,2025-01-02 03:05:00,2025-01-02 03:15:00,40.73653873455694,-74.05927358168239,40.665724005491846,-73.96936693829178,0.0,22.82,24.95
327,2025-01-02 03:10:00,2025-01-02 03:20:00,40.62139798721734,-73.93475444910779,40.75619842771839,-73.95328397940968,5.0,3.09,8.29
328,2025-01-02 03:15:00,2025-01-02 03:25:00,40.69665234135509,-74.01789676270988,40.70771374020989,-73.99176358273564,6.0,7.87,42.9
329,2025-01-02 03:20:00,2025-01-02 03:30:00,40.64139964037026,-74.03775147687725,40.671897328547736,-74.05250450261548,4.0,1.64,115.17
330,2025-01-02 03:25:00,2025-01-02 03:35:00,40.67408600788169,-74.00846638483843,40.61611052022244,-73.97671363325398,0.0,8.27,54.83
331,2025-01-02 03:30:00,2025-01-02 03:40:00,40.77556142166384,-73.95844357823756,40.808742297871405,-73.96718981788656,2.0,17.43,39.7
332,2025-01-02 03:35:00,2025-01-02 03:45:00,40.73187669054489,-73.9729767907986,40.74016236365237,-74.0090779615281,2.0,8.1,107.68
333,2025-01-02 03:40:00,2025-01-02 03:50:00,40.66505347857107,-74.01276932059271,40.743153719984456,-74.01439515642073,6.0,10.08,18.71
334,2025-01-02 03:45:00,2025-01-02 03:55:00,40.64931413167798,-73.9581167066561,40.79094138527263,-73.8762411307318,3.0,23.4,113.11
335,2025-01-02 03:50:00,2025-01-02 04:00:00,40.70163910464382,-73.99300697096203,40.711204350611446,-74.06465255841518,1.0,8.81,97.65
